member_srl,dpo087,dpo090,cto089,dpo089,cto087,cto090,dpq087,dpq090,dpq089,aas089,gpd089,cto088,gpd087
2339797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,614400.0,1678.69,12.0,2091.8
46645552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325031.0,888.06,8.0,652.54
32054138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280520.0,766.45,12.0,966.53
107581667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299330.0,817.84,9.0,3231.84
44387314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332190.0,907.62,9.0,74.45
10246826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461650.0,1261.34,5.0,2877.24
15778792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384800.0,1051.37,6.0,700.3
46595060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418010.0,1142.1,6.0,394.02
110856200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437080.0,1194.21,5.0,2977.92
3382852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398380.0,1088.47,5.0,1775.11
28665253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461474.0,1260.86,5.0,1288.15
2589520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421510.0,1151.67,5.0,1291.58
535400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,404400.0,1104.92,0.0,0.0
33357076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381270.0,1041.72,7.0,84.29
34218660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488370.0,1334.34,5.0,1778.03
27326252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426530.0,1165.38,6.0,305.6
100381599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470270.0,1284.89,6.0,352.05
2305365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398910.0,1089.92,6.0,455.05
1820976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286800.0,783.61,16.0,1594.81
16154601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513880.0,1404.04,6.0,851.97
50555663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360520.0,985.03,6.0,1062.73
17572110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392580.0,1072.62,20.0,1557.57
4293603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365320.0,998.14,6.0,937.27
38359090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297860.0,813.83,14.0,311.04
111555082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461610.0,1261.23,6.0,270.82
23600027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446390.0,1219.64,6.0,234.51
106244259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318870.0,871.23,7.0,1560.85
5107097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405360.0,1107.54,5.0,1328.06
4280009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340200.0,929.51,8.0,175.49
76191735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271500.0,741.8,11.0,1514.04
106970038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492550.0,1345.77,6.0,475.66
101541509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407090.0,1112.27,6.0,336.69
11353833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292520.0,799.23,13.0,346.99
5404052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428390.0,1170.46,20.0,998.11
9381234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335110.0,915.6,18.0,773.36
104800113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605400.0,1654.1,11.0,1009.04
33979081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386370.0,1055.66,6.0,528.83
8636301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271680.0,742.3,14.0,1435.36
36374336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321450.0,878.28,8.0,570.9
105642012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552390.0,1509.26,18.0,859.13
1132631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276120.0,754.43,12.0,951.15
27227064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364720.0,996.5,6.0,856.28
1871563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374500.0,1023.22,7.0,63.58
3160307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383380.0,1047.49,5.0,2386.69
1254034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388920.0,1062.62,6.0,457.54
40305402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457390.0,1249.7,5.0,1018.25
75900447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547010.0,1494.56,7.0,713.69
1730207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438000.0,1196.72,6.0,175.98
9222940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,521820.0,1425.74,0.0,0.0
4079344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492260.0,1344.97,6.0,408.93
106844968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319500.0,872.95,8.0,574.62
109471742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348640.0,952.57,6.0,1251.69
1415196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,299717.0,818.9,0.0,0.0
7600073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340750.0,931.01,8.0,89.62
24671768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297730.0,813.47,9.0,768.83
8558617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316800.0,865.57,8.0,621.8
3746630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318580.0,870.44,9.0,165.66
1704893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307950.0,841.39,9.0,430.57
104870105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444670.0,1214.95,6.0,136.91
22470971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306980.0,838.74,8.0,949.51
109004106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473054.0,1292.5,6.0,214.26
7973743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278940.0,762.13,15.0,1133.83
80790418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553180.0,1511.42,8.0,246.17
19628403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494640.0,1351.48,6.0,378.63
9236880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316190.0,863.91,9.0,195.79
11791127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,474528.0,1296.52,0.0,0.0
106841254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459060.0,1254.26,5.0,903.99
12030939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374000.0,1021.86,6.0,563.72
107079321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572370.0,1563.85,8.0,734.32
468721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339070.0,926.42,8.0,70.38
37397437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450750.0,1231.56,6.0,104.92
35500509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390510.0,1066.97,6.0,344.7
72752026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337600.0,922.4,6.0,1588.69
64757356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471440.0,1288.09,5.0,948.88
75019460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310117.0,847.31,8.0,747.51
79118929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550880.0,1505.14,7.0,675.68
1346708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261820.0,715.36,13.0,1756.61
28356714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426920.0,1166.45,5.0,837.57
1796645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286070.0,781.61,9.0,1177.7
28773793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346470.0,946.64,6.0,1131.78
68715459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465830.0,1272.76,6.0,95.08
11610975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545110.0,1489.37,7.0,485.67
562531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457290.0,1249.43,5.0,786.02
22103848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267870.0,731.89,15.0,2135.55
100802392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588660.0,1608.36,17.0,2968.44
64606458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607450.0,1659.7,9.0,1933.36
22199074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406280.0,1110.05,6.0,121.31
101540827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562220.0,1536.12,8.0,326.64
105338163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355660.0,971.75,18.0,106.09
49530686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423180.0,1156.23,6.0,35.25
44778917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401220.0,1096.23,5.0,924.45
6690970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305960.0,835.96,9.0,323.93
12813405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491380.0,1342.57,5.0,1035.05
109731578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552010.0,1508.22,7.0,3654.92
107035976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345820.0,944.86,7.0,283.69
13578476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356790.0,974.84,6.0,3526.69
9610367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616080.0,1683.28,11.0,1179.23
7623404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365520.0,998.69,6.0,542.32
64214793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571560.0,1561.64,7.0,1263.99
1487428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590960.0,1614.64,9.0,698.96
107156250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473430.0,1293.52,5.0,778.63
26337554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512270.0,1399.64,5.0,1484.45
32395035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258185.0,705.42,12.0,1805.58
48609190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267070.0,729.7,12.0,1007.73
18164648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377550.0,1031.56,6.0,332.57
6698401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391610.0,1069.97,6.0,172.13
12909204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465960.0,1273.11,5.0,676.26
61315756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350930.0,958.83,7.0,120.82
7408408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478420.0,1307.16,5.0,745.79
106817978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335490.0,916.64,7.0,409.67
29414971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600940.0,1641.91,10.0,624.15
12626506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505456.0,1381.03,6.0,273.06
33486556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274120.0,748.96,10.0,1018.22
38264080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457160.0,1249.07,5.0,600.85
5790197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337420.0,921.91,6.0,3111.56
44794038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365500.0,998.63,6.0,450.68
2662782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,647580.0,1769.34,0.0,194.81
55089650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461720.0,1261.53,5.0,615.08
77281853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419820.0,1147.05,5.0,618.44
732321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354120.0,967.54,6.0,645.27
105653637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380080.0,1038.47,5.0,1072.95
19578811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520620.0,1422.46,12.0,5311.22
107811902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607840.0,1660.77,12.0,496.91
16924875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0
27694926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400510.0,1094.29,18.0,4689.97
32397632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560340.0,1530.98,8.0,134.89
22725549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296650.0,810.52,8.0,923.63
105413438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425520.0,1162.62,5.0,545.3
12319676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359520.0,982.3,6.0,496.42
101881530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286720.0,783.39,16.0,748.2
5571793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326930.0,893.25,8.0,59.56
73287965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523660.0,1430.77,6.0,476.31
26036488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258040.0,705.03,11.0,1717.81
30803910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267720.0,731.48,10.0,1278.11
111045193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464330.0,1268.66,5.0,540.05
105599776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472200.0,1290.16,5.0,586.04
3090863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357370.0,976.42,6.0,497.62
58550116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452070.0,1235.16,5.0,479.1
100624522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278430.0,760.74,11.0,427.46
35295983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600004.0,1639.36,16.0,770.74
21646807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349820.0,955.79,7.0,11.61
11543826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567470.0,1550.46,8.0,210.87
49403746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577800.0,1578.69,8.0,479.75
52487918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628430.0,1717.02,13.0,1425.16
2283556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,460720.0,1258.8,0.0,77.62
105276453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571110.0,1560.41,7.0,844.13
111111362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268080.0,732.46,9.0,2106.94
108010817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408470.0,1116.04,5.0,520.77
2075568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416360.0,1137.6,5.0,469.67
109073815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395420.0,1080.38,5.0,3603.2
37805317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298340.0,815.14,8.0,697.73
24819064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337680.0,922.62,7.0,183.77
4748530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465600.0,1272.13,4.0,2253.75
17856208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,306960.0,838.69,0.0,0.0
107964498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495260.0,1353.17,20.0,3615.9
42152673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443720.0,1212.35,5.0,364.45
9131590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363360.0,992.79,5.0,1168.42
15994193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414360.0,1132.13,5.0,436.75
13976101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376520.0,1028.74,6.0,103.55
452684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373840.0,1021.42,6.0,129.75
10680935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491240.0,1342.19,5.0,603.66
28778547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536460.0,1465.74,5.0,1967.65
108576356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633930.0,1732.05,12.0,1929.73
103912278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315490.0,861.99,6.0,2055.33
3888536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415470.0,1135.16,5.0,397.27
37843984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269480.0,736.28,13.0,508.93
9906855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450000.0,1229.51,4.0,2751.99
101212153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273500.0,747.27,10.0,700.66
20029731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320210.0,874.89,7.0,512.7
37434774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578720.0,1581.2,8.0,385.85
4435141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352330.0,962.65,18.0,4387.97
36776977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402020.0,1098.42,9.0,5360.96
37729803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371100.0,1013.93,6.0,118.44
19756743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468780.0,1280.82,4.0,1613.85
23696674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479080.0,1308.96,4.0,2296.23
104753807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390710.0,1067.51,5.0,564.29
103988401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400790.0,1095.05,5.0,3781.84
64001949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553088.0,1511.17,7.0,229.51
1710756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348450.0,952.05,6.0,466.97
21900662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363140.0,992.19,6.0,204.26
31634712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251827.0,688.05,13.0,1404.45
105903692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445730.0,1217.84,5.0,265.08
7721215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307854.0,841.13,8.0,268.28
111732883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470510.0,1285.55,4.0,1512.54
107701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398000.0,1087.43,5.0,440.14
61080391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260847.0,712.7,13.0,780.93
105211200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317860.0,868.47,8.0,21.58
110573061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459420.0,1255.25,4.0,1346.45
39915914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590510.0,1613.42,18.0,1452.81
1905467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378980.0,1035.46,5.0,653.88
58903691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296280.0,809.51,8.0,577.35
522900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296990.0,811.45,7.0,1285.44
24309041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320020.0,874.37,6.0,3004.45
2509742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298910.0,816.69,9.0,95.63
75360043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486855.0,1330.2,4.0,2384.63
23423912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444900.0,1215.57,5.0,220.49
109321581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405980.0,1109.23,5.0,344.45
1351073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279930.0,764.84,8.0,1303.2
104704710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564880.0,1543.39,7.0,425.77
74857755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354790.0,969.37,5.0,1142.19
929365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364980.0,997.21,5.0,872.05
108835333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477290.0,1304.07,5.0,321.5
18803510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456170.0,1246.37,5.0,221.39
14431984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385940.0,1054.48,8.0,5106.64
46089913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353980.0,967.16,6.0,271.67
3615279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342300.0,935.25,6.0,488.66
105383259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357860.0,977.76,6.0,198.91
106187390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407830.0,1114.29,4.0,1401.01
12526239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,60.83,146300.0,399.73,0.0,0.0
111799841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399540.0,1091.64,4.0,1547.16
109612500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592420.0,1618.63,15.0,4275.71
852407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448620.0,1225.74,5.0,176.78
100464511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342960.0,937.05,5.0,1533.66
15860915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312860.0,854.81,8.0,45.08
17845725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287580.0,785.74,7.0,2188.01
3710342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474210.0,1295.66,5.0,243.61
725088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410240.0,1120.87,5.0,240.74
107924803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400150.0,1093.31,4.0,2794.62
4833196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0
108338857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605210.0,1653.58,8.0,1207.02
34546021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622730.0,1701.45,16.0,1673.91
15452470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592400.0,1618.58,7.0,1396.86
43005710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535040.0,1461.86,19.0,3994.95
602618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283870.0,775.6,8.0,905.6
5335054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359910.0,983.36,6.0,102.81
106501319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440190.0,1202.7,4.0,1033.09
108144436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386600.0,1056.28,12.0,5701.07
61763107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353620.0,966.17,20.0,910.68
64860066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494158.0,1350.16,4.0,1573.06
15266934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282160.0,770.93,8.0,943.06
543902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468700.0,1280.6,5.0,152.27
107341252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273270.0,746.64,8.0,1488.17
106263953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,479260.0,1309.45,5.0,208.83
8116043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257750.0,704.23,14.0,3421.15
110884361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620030.0,1694.07,11.0,542.9
101837469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506110.0,1382.81,5.0,462.81
9210799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339910.0,928.72,6.0,389.92
106031262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625420.0,1708.8,16.0,2492.79
6403036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339190.0,926.75,6.0,398.14
1078593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,675480.0,1845.57,0.0,0.0
